id	predicted
ger_test_1269	0
ger_test_1270	0
ger_test_1271	0
ger_test_1272	0
ger_test_1273	0
ger_test_1274	0
ger_test_1275	0
ger_test_1276	0
ger_test_1277	0
ger_test_1278	0
ger_test_1279	0
ger_test_1280	0
ger_test_1281	0
ger_test_1282	0
ger_test_1283	0
ger_test_1284	0
ger_test_1285	0
ger_test_1286	0
ger_test_1287	0
ger_test_1288	0
ger_test_1289	0
ger_test_1290	0
ger_test_1291	0
ger_test_1292	0
ger_test_1293	0
ger_test_1294	0
ger_test_1295	0
ger_test_1296	0
ger_test_1297	0
ger_test_1298	0
ger_test_1299	0
ger_test_1300	0
ger_test_1301	0
ger_test_1302	0
ger_test_1303	0
ger_test_1304	0
ger_test_1305	0
ger_test_1306	0
ger_test_1307	0
ger_test_1308	0
ger_test_1309	0
ger_test_1310	0
ger_test_1311	0
ger_test_1312	0
ger_test_1313	0
ger_test_1314	0
ger_test_1315	0
ger_test_1316	0
ger_test_1317	0
ger_test_1318	0
ger_test_1319	0
ger_test_1320	0
ger_test_1321	0
ger_test_1322	0
ger_test_1323	0
ger_test_1324	0
ger_test_1325	0
ger_test_1326	0
ger_test_1327	0
ger_test_1328	0
ger_test_1329	0
ger_test_1330	0
ger_test_1331	0
ger_test_1332	0
ger_test_1333	0
ger_test_1334	0
ger_test_1335	0
ger_test_1336	0
ger_test_1337	0
ger_test_1338	0
ger_test_1339	0
ger_test_1340	0
ger_test_1341	0
ger_test_1342	0
ger_test_1343	0
ger_test_1344	0
ger_test_1345	0
ger_test_1346	0
ger_test_1347	0
ger_test_1348	0
ger_test_1349	0
ger_test_1350	0
ger_test_1351	0
ger_test_1352	0
ger_test_1353	0
ger_test_1354	0
ger_test_1355	0
ger_test_1356	0
ger_test_1357	0
ger_test_1358	0
ger_test_1359	0
ger_test_1360	0
ger_test_1361	0
ger_test_1362	0
ger_test_1363	0
ger_test_1364	0
ger_test_1365	0
ger_test_1366	0
ger_test_1367	0
ger_test_1368	0
ger_test_1369	0
ger_test_1370	0
ger_test_1371	0
ger_test_1372	0
ger_test_1373	0
ger_test_1374	0
ger_test_1375	0
ger_test_1376	0
ger_test_1377	0
ger_test_1378	0
ger_test_1379	0
ger_test_1380	0
ger_test_1381	0
ger_test_1382	0
ger_test_1383	0
ger_test_1384	0
ger_test_1385	0
ger_test_1386	0
ger_test_1387	0
ger_test_1388	0
ger_test_1389	0
ger_test_1390	0
ger_test_1391	0
ger_test_1392	0
ger_test_1393	0
ger_test_1394	0
ger_test_1395	0
ger_test_1396	0
ger_test_1397	0
ger_test_1398	0
ger_test_1399	0
ger_test_1400	0
ger_test_1401	0
ger_test_1402	0
ger_test_1403	0
ger_test_1404	0
ger_test_1405	0
ger_test_1406	0
ger_test_1407	0
ger_test_1408	0
ger_test_1409	0
ger_test_1410	0
ger_test_1411	0
ger_test_1412	0
ger_test_1413	0
ger_test_1414	0
ger_test_1415	0
ger_test_1416	0
ger_test_1417	0
ger_test_1418	0
ger_test_1419	0
ger_test_1420	0
ger_test_1421	0
ger_test_1422	0
ger_test_1423	0
ger_test_1424	0
ger_test_1425	0
ger_test_1426	0
ger_test_1427	0
ger_test_1428	0
ger_test_1429	0
ger_test_1430	0
ger_test_1431	0
ger_test_1432	0
ger_test_1433	0
ger_test_1434	0
ger_test_1435	0
ger_test_1436	0
ger_test_1437	0
ger_test_1438	0
ger_test_1439	1
ger_test_1440	0
ger_test_1441	0
ger_test_1442	0
ger_test_1443	0
ger_test_1444	0
ger_test_1445	0
ger_test_1446	0
ger_test_1447	0
ger_test_1448	0
ger_test_1449	0
ger_test_1450	0
ger_test_1451	0
ger_test_1452	0
ger_test_1453	0
ger_test_1454	0
ger_test_1455	0
ger_test_1456	0
ger_test_1457	0
ger_test_1458	0
ger_test_1459	0
ger_test_1460	0
ger_test_1461	0
ger_test_1462	0
ger_test_1463	0
ger_test_1464	0
ger_test_1465	0
ger_test_1466	0
ger_test_1467	0
ger_test_1468	0
ger_test_1469	0
ger_test_1470	0
ger_test_1471	0
ger_test_1472	0
ger_test_1473	0
ger_test_1474	0
ger_test_1475	0
ger_test_1476	0
ger_test_1477	0
ger_test_1478	0
ger_test_1479	0
ger_test_1480	0
ger_test_1481	0
ger_test_1482	0
ger_test_1483	0
ger_test_1484	0
ger_test_1485	0
ger_test_1486	0
ger_test_1487	0
ger_test_1488	0
ger_test_1489	0
ger_test_1490	0
ger_test_1491	0
ger_test_1492	0
ger_test_1493	0
ger_test_1494	0
ger_test_1495	0
ger_test_1496	0
ger_test_1497	0
ger_test_1498	0
ger_test_1499	0
ger_test_1500	0
ger_test_1501	0
ger_test_1502	0
ger_test_1503	0
ger_test_1504	1
ger_test_1505	0
ger_test_1506	0
ger_test_1507	0
ger_test_1508	0
ger_test_1509	0
ger_test_1510	0
ger_test_1511	0
ger_test_1512	0
ger_test_1513	0
ger_test_1514	0
ger_test_1515	0
ger_test_1516	0
ger_test_1517	0
ger_test_1518	0
ger_test_1519	0
ger_test_1520	0
ger_test_1521	0
ger_test_1522	0
ger_test_1523	0
ger_test_1524	0
ger_test_1525	0
ger_test_1526	0
ger_test_1527	0
ger_test_1528	0
ger_test_1529	0
ger_test_1530	0
ger_test_1531	0
ger_test_1532	0
ger_test_1533	0
ger_test_1534	0
ger_test_1535	0
ger_test_1536	0
ger_test_1537	0
ger_test_1538	0
ger_test_1539	1
ger_test_1540	0
ger_test_1541	1
ger_test_1542	0
ger_test_1543	0
ger_test_1544	0
ger_test_1545	0
ger_test_1546	0
ger_test_1547	0
ger_test_1548	0
ger_test_1549	0
ger_test_1550	0
ger_test_1551	0
ger_test_1552	0
ger_test_1553	0
ger_test_1554	0
ger_test_1555	0
ger_test_1556	0
ger_test_1557	0
ger_test_1558	0
ger_test_1559	0
ger_test_1560	0
ger_test_1561	0
ger_test_1562	0
ger_test_1563	0
ger_test_1564	0
ger_test_1565	0
ger_test_1566	0
ger_test_1567	0
ger_test_1568	0
ger_test_1569	0
ger_test_1570	0
ger_test_1571	0
ger_test_1572	0
ger_test_1573	0
ger_test_1574	0
ger_test_1575	0
ger_test_1576	0
ger_test_1577	0
ger_test_1578	0
ger_test_1579	0
ger_test_1580	0
ger_test_1581	0
ger_test_1582	0
ger_test_1583	0
ger_test_1584	0
ger_test_1585	0
ger_test_1586	0
ger_test_1587	0
ger_test_1588	0
ger_test_1589	0
ger_test_1590	0
ger_test_1591	0
ger_test_1592	0
ger_test_1593	0
ger_test_1594	0
ger_test_1595	0
ger_test_1596	0
ger_test_1597	0
ger_test_1598	0
ger_test_1599	0
ger_test_1600	0
ger_test_1601	0
ger_test_1602	0
ger_test_1603	0
ger_test_1604	0
ger_test_1605	0
ger_test_1606	0
ger_test_1607	0
ger_test_1608	0
ger_test_1609	0
ger_test_1610	0
ger_test_1611	0
ger_test_1612	0
ger_test_1613	0
ger_test_1614	0
ger_test_1615	0
ger_test_1616	0
ger_test_1617	0
ger_test_1618	0
ger_test_1619	0
ger_test_1620	0
ger_test_1621	0
ger_test_1622	0
ger_test_1623	0
ger_test_1624	0
ger_test_1625	0
ger_test_1626	0
ger_test_1627	0
ger_test_1628	0
ger_test_1629	0
ger_test_1630	0
ger_test_1631	0
ger_test_1632	0
ger_test_1633	0
ger_test_1634	0
ger_test_1635	0
ger_test_1636	0
ger_test_1637	0
ger_test_1638	0
ger_test_1639	0
ger_test_1640	0
ger_test_1641	0
ger_test_1642	0
ger_test_1643	0
ger_test_1644	0
ger_test_1645	0
ger_test_1646	0
ger_test_1647	0
ger_test_1648	0
ger_test_1649	0
ger_test_1650	0
ger_test_1651	0
ger_test_1652	0
ger_test_1653	0
ger_test_1654	0
ger_test_1655	0
ger_test_1656	0
ger_test_1657	0
ger_test_1658	0
ger_test_1659	0
ger_test_1660	0
ger_test_1661	0
ger_test_1662	0
ger_test_1663	0
ger_test_1664	0
ger_test_1665	0
ger_test_1666	0
ger_test_1667	0
ger_test_1668	0
ger_test_1669	0
ger_test_1670	0
ger_test_1671	0
ger_test_1672	0
ger_test_1673	0
ger_test_1674	0
ger_test_1675	0
ger_test_1676	0
ger_test_1677	0
ger_test_1678	0
ger_test_1679	0
ger_test_1680	0
ger_test_1681	0
ger_test_1682	0
ger_test_1683	0
ger_test_1684	0
ger_test_1685	0
ger_test_1686	0
ger_test_1687	0
ger_test_1688	0
ger_test_1689	0
ger_test_1690	0
ger_test_1691	0
ger_test_1692	0
ger_test_1693	0
ger_test_1694	0
ger_test_1695	0
ger_test_1696	0
ger_test_1697	0
ger_test_1698	0
ger_test_1699	0
ger_test_1700	0
ger_test_1701	0
ger_test_1702	0
ger_test_1703	0
ger_test_1704	0
ger_test_1705	0
ger_test_1706	0
ger_test_1707	0
ger_test_1708	0
ger_test_1709	0
ger_test_1710	0
ger_test_1711	0
ger_test_1712	0
ger_test_1713	0
ger_test_1714	0
ger_test_1715	0
ger_test_1716	0
ger_test_1717	0
ger_test_1718	0
ger_test_1719	0
ger_test_1720	0
ger_test_1721	0
ger_test_1722	0
ger_test_1723	0
ger_test_1724	0
ger_test_1725	0
ger_test_1726	0
ger_test_1727	0
ger_test_1728	0
ger_test_1729	0
ger_test_1730	0
ger_test_1731	0
ger_test_1732	0
ger_test_1733	0
ger_test_1734	0
ger_test_1735	0
ger_test_1736	0
ger_test_1737	0
ger_test_1738	0
ger_test_1739	0
ger_test_1740	0
ger_test_1741	0
ger_test_1742	0
ger_test_1743	0
ger_test_1744	0
ger_test_1745	0
ger_test_1746	0
ger_test_1747	0
ger_test_1748	0
ger_test_1749	0
ger_test_1750	0
ger_test_1751	0
ger_test_1752	0
ger_test_1753	0
ger_test_1754	0
ger_test_1755	0
ger_test_1756	0
ger_test_1757	0
ger_test_1758	0
ger_test_1759	0
ger_test_1760	0
ger_test_1761	0
ger_test_1762	0
ger_test_1763	0
ger_test_1764	0
ger_test_1765	0
ger_test_1766	0
ger_test_1767	0
ger_test_1768	0
ger_test_1769	0
ger_test_1770	0
ger_test_1771	0
ger_test_1772	0
ger_test_1773	0
ger_test_1774	0
ger_test_1775	0
ger_test_1776	0
ger_test_1777	0
ger_test_1778	0
ger_test_1779	0
ger_test_1780	0
ger_test_1781	0
ger_test_1782	0
ger_test_1783	0
ger_test_1784	0
ger_test_1785	0
ger_test_1786	0
ger_test_1787	0
ger_test_1788	0
ger_test_1789	0
ger_test_1790	0
ger_test_1791	0
ger_test_1792	0
ger_test_1793	0
ger_test_1794	0
ger_test_1795	0
ger_test_1796	0
ger_test_1797	0
ger_test_1798	0
ger_test_1799	0
ger_test_1800	0
ger_test_1801	0
ger_test_1802	0
ger_test_1803	0
ger_test_1804	0
ger_test_1805	0
ger_test_1806	0
ger_test_1807	0
ger_test_1808	0
ger_test_1809	0
ger_test_1810	0
ger_test_1811	0
ger_test_1812	0
ger_test_1813	0
ger_test_1814	0
ger_test_1815	0
ger_test_1816	0
ger_test_1817	0
ger_test_1818	0
ger_test_1819	0
ger_test_1820	0
ger_test_1821	0
ger_test_1822	0
ger_test_1823	0
ger_test_1824	0
ger_test_1825	0
ger_test_1826	0
ger_test_1827	0
ger_test_1828	0
ger_test_1829	0
ger_test_1830	0
ger_test_1831	0
ger_test_1832	0
ger_test_1833	0
ger_test_1834	1
ger_test_1835	0
ger_test_1836	0
ger_test_1837	0
ger_test_1838	0
ger_test_1839	0
ger_test_1840	0
ger_test_1841	0
ger_test_1842	0
ger_test_1843	0
ger_test_1844	0
ger_test_1845	0
ger_test_1846	0
ger_test_1847	0
ger_test_1848	0
ger_test_1849	0
ger_test_1850	0
ger_test_1851	0
ger_test_1852	0
ger_test_1853	0
ger_test_1854	0
ger_test_1855	0
ger_test_1856	0
ger_test_1857	0
ger_test_1858	0
ger_test_1859	0
ger_test_1860	0
ger_test_1861	0
ger_test_1862	0
ger_test_1863	0
ger_test_1864	0
ger_test_1865	0
ger_test_1866	0
ger_test_1867	0
ger_test_1868	0
ger_test_1869	0
ger_test_1870	0
ger_test_1871	0
ger_test_1872	0
ger_test_1873	0
ger_test_1874	0
ger_test_1875	0
ger_test_1876	1
ger_test_1877	0
ger_test_1878	0
ger_test_1879	0
ger_test_1880	0
ger_test_1881	0
ger_test_1882	0
ger_test_1883	0
ger_test_1884	0
ger_test_1885	0
ger_test_1886	0
ger_test_1887	0
ger_test_1888	0
ger_test_1889	0
ger_test_1890	0
ger_test_1891	0
ger_test_1892	0
ger_test_1893	0
ger_test_1894	0
ger_test_1895	0
ger_test_1896	0
ger_test_1897	0
ger_test_1898	0
ger_test_1899	0
ger_test_1900	0
ger_test_1901	0
ger_test_1902	0
ger_test_1903	0
ger_test_1904	0
ger_test_1905	0
ger_test_1906	0
ger_test_1907	0
ger_test_1908	0
ger_test_1909	0
ger_test_1910	0
ger_test_1911	0
ger_test_1912	0
ger_test_1913	0
ger_test_1914	0
ger_test_1915	0
ger_test_1916	0
ger_test_1917	0
ger_test_1918	0
ger_test_1919	0
ger_test_1920	0
ger_test_1921	0
ger_test_1922	0
ger_test_1923	0
ger_test_1924	0
ger_test_1925	0
ger_test_1926	0
ger_test_1927	0
ger_test_1928	0
ger_test_1929	0
ger_test_1930	0
ger_test_1931	0
ger_test_1932	0
ger_test_1933	0
ger_test_1934	0
ger_test_1935	0
ger_test_1936	0
ger_test_1937	0
ger_test_1938	0
ger_test_1939	0
ger_test_1940	0
ger_test_1941	0
ger_test_1942	0
ger_test_1943	0
ger_test_1944	0
ger_test_1945	0
ger_test_1946	0
ger_test_1947	0
ger_test_1948	0
ger_test_1949	0
ger_test_1950	0
ger_test_1951	0
ger_test_1952	0
ger_test_1953	0
ger_test_1954	0
ger_test_1955	0
ger_test_1956	0
ger_test_1957	0
ger_test_1958	0
ger_test_1959	0
ger_test_1960	0
ger_test_1961	0
ger_test_1962	0
ger_test_1963	0
ger_test_1964	0
ger_test_1965	0
ger_test_1966	0
ger_test_1967	0
ger_test_1968	0
ger_test_1969	0
ger_test_1970	0
ger_test_1971	0
ger_test_1972	0
ger_test_1973	0
ger_test_1974	0
ger_test_1975	0
ger_test_1976	0
ger_test_1977	0
ger_test_1978	0
ger_test_1979	0
ger_test_1980	0
ger_test_1981	0
ger_test_1982	0
ger_test_1983	0
ger_test_1984	0
ger_test_1985	0
ger_test_1986	0
ger_test_1987	0
ger_test_1988	0
ger_test_1989	0
ger_test_1990	0
ger_test_1991	0
ger_test_1992	0
ger_test_1993	0
ger_test_1994	0
ger_test_1995	0
ger_test_1996	0
ger_test_1997	0
ger_test_1998	0
ger_test_1999	0
ger_test_2000	0
ger_test_2001	0
ger_test_2002	0
ger_test_2003	0
ger_test_2004	0
ger_test_2005	0
ger_test_2006	0
ger_test_2007	0
ger_test_2008	0
ger_test_2009	0
ger_test_2010	0
ger_test_2011	0
ger_test_2012	0
ger_test_2013	0
ger_test_2014	0
ger_test_2015	0
ger_test_2016	0
ger_test_2017	0
ger_test_2018	0
ger_test_2019	0
ger_test_2020	0
ger_test_2021	0
ger_test_2022	0
ger_test_2023	0
ger_test_2024	0
ger_test_2025	0
ger_test_2026	0
ger_test_2027	0
ger_test_2028	0
ger_test_2029	0
ger_test_2030	0
ger_test_2031	0
ger_test_2032	0
ger_test_2033	0
ger_test_2034	0
ger_test_2035	0
ger_test_2036	0
ger_test_2037	0
ger_test_2038	0
ger_test_2039	0
ger_test_2040	0
ger_test_2041	0
ger_test_2042	0
ger_test_2043	0
ger_test_2044	0
ger_test_2045	0
ger_test_2046	0
ger_test_2047	0
ger_test_2048	0
ger_test_2049	0
ger_test_2050	0
ger_test_2051	0
ger_test_2052	0
ger_test_2053	0
ger_test_2054	0
ger_test_2055	0
ger_test_2056	0
ger_test_2057	0
ger_test_2058	0
ger_test_2059	0
ger_test_2060	0
ger_test_2061	0
ger_test_2062	0
ger_test_2063	0
ger_test_2064	0
ger_test_2065	0
ger_test_2066	0
ger_test_2067	0
ger_test_2068	0
ger_test_2069	0
ger_test_2070	0
ger_test_2071	0
ger_test_2072	0
ger_test_2073	0
ger_test_2074	0
ger_test_2075	0
ger_test_2076	0
ger_test_2077	0
ger_test_2078	0
ger_test_2079	0
ger_test_2080	0
ger_test_2081	0
ger_test_2082	0
ger_test_2083	0
ger_test_2084	0
ger_test_2085	0
ger_test_2086	0
ger_test_2087	0
ger_test_2088	0
ger_test_2089	0
ger_test_2090	0
ger_test_2091	0
ger_test_2092	0
ger_test_2093	0
ger_test_2094	0
ger_test_2095	0
ger_test_2096	0
ger_test_2097	0
ger_test_2098	0
ger_test_2099	0
ger_test_2100	0
ger_test_2101	0
ger_test_2102	0
ger_test_2103	0
ger_test_2104	0
ger_test_2105	0
ger_test_2106	0
ger_test_2107	0
ger_test_2108	0
ger_test_2109	0
ger_test_2110	0
ger_test_2111	0
ger_test_2112	0
ger_test_2113	0
ger_test_2114	0
ger_test_2115	0
ger_test_2116	0
ger_test_2117	0
ger_test_2118	0
ger_test_2119	0
ger_test_2120	0
ger_test_2121	0
ger_test_2122	0
ger_test_2123	0
ger_test_2124	0
ger_test_2125	0
ger_test_2126	0
ger_test_2127	0
ger_test_2128	0
ger_test_2129	1
ger_test_2130	0
ger_test_2131	0
ger_test_2132	0
ger_test_2133	0
ger_test_2134	0
ger_test_2135	0
ger_test_2136	0
ger_test_2137	0
ger_test_2138	0
ger_test_2139	0
ger_test_2140	0
ger_test_2141	0
ger_test_2142	0
ger_test_2143	0
ger_test_2144	0
ger_test_2145	0
ger_test_2146	0
ger_test_2147	0
ger_test_2148	0
ger_test_2149	0
ger_test_2150	0
ger_test_2151	0
ger_test_2152	0
ger_test_2153	0
ger_test_2154	0
ger_test_2155	0
ger_test_2156	0
ger_test_2157	0
ger_test_2158	0
ger_test_2159	0
ger_test_2160	0
ger_test_2161	0
ger_test_2162	0
ger_test_2163	0
ger_test_2164	0
ger_test_2165	0
ger_test_2166	0
ger_test_2167	0
ger_test_2168	0
ger_test_2169	0
ger_test_2170	0
ger_test_2171	0
ger_test_2172	0
ger_test_2173	0
ger_test_2174	0
ger_test_2175	0
ger_test_2176	0
ger_test_2177	0
ger_test_2178	0
ger_test_2179	0
ger_test_2180	0
ger_test_2181	0
ger_test_2182	0
ger_test_2183	0
ger_test_2184	0
ger_test_2185	0
ger_test_2186	0
ger_test_2187	0
ger_test_2188	0
ger_test_2189	0
ger_test_2190	0
ger_test_2191	0
ger_test_2192	0
ger_test_2193	0
ger_test_2194	0
ger_test_2195	0
ger_test_2196	0
ger_test_2197	0
ger_test_2198	0
ger_test_2199	0
ger_test_2200	0
ger_test_2201	0
ger_test_2202	0
ger_test_2203	0
ger_test_2204	0
ger_test_2205	0
ger_test_2206	0
ger_test_2207	0
ger_test_2208	0
ger_test_2209	0
ger_test_2210	0
ger_test_2211	0
ger_test_2212	0
ger_test_2213	0
ger_test_2214	0
ger_test_2215	0
ger_test_2216	0
ger_test_2217	0
ger_test_2218	0
ger_test_2219	0
ger_test_2220	1
ger_test_2221	0
ger_test_2222	0
ger_test_2223	0
ger_test_2224	0
ger_test_2225	0
ger_test_2226	0
ger_test_2227	0
ger_test_2228	0
ger_test_2229	0
ger_test_2230	0
ger_test_2231	0
ger_test_2232	0
ger_test_2233	0
ger_test_2234	0
ger_test_2235	0
ger_test_2236	0
ger_test_2237	0
ger_test_2238	0
ger_test_2239	0
ger_test_2240	0
ger_test_2241	0
ger_test_2242	0
ger_test_2243	1
ger_test_2244	0
ger_test_2245	0
ger_test_2246	0
ger_test_2247	0
ger_test_2248	0
ger_test_2249	0
ger_test_2250	0
ger_test_2251	0
ger_test_2252	0
ger_test_2253	0
ger_test_2254	0
ger_test_2255	0
ger_test_2256	0
ger_test_2257	0
ger_test_2258	0
ger_test_2259	0
ger_test_2260	0
ger_test_2261	0
ger_test_2262	0
ger_test_2263	0
ger_test_2264	0
ger_test_2265	0
ger_test_2266	0
ger_test_2267	0
ger_test_2268	0
ger_test_2269	0
ger_test_2270	0
ger_test_2271	0
ger_test_2272	0
ger_test_2273	0
ger_test_2274	0
ger_test_2275	0
ger_test_2276	0
ger_test_2277	0
ger_test_2278	0
ger_test_2279	0
ger_test_2280	0
ger_test_2281	0
ger_test_2282	0
ger_test_2283	0
ger_test_2284	0
ger_test_2285	0
ger_test_2286	0
ger_test_2287	0
ger_test_2288	0
ger_test_2289	0
ger_test_2290	0
ger_test_2291	0
ger_test_2292	0
ger_test_2293	0
ger_test_2294	0
ger_test_2295	0
ger_test_2296	0
ger_test_2297	0
ger_test_2298	0
ger_test_2299	0
ger_test_2300	0
ger_test_2301	0
ger_test_2302	0
ger_test_2303	0
ger_test_2304	0
ger_test_2305	0
ger_test_2306	0
ger_test_2307	0
ger_test_2308	0
ger_test_2309	0
ger_test_2310	0
ger_test_2311	0
ger_test_2312	0
ger_test_2313	0
ger_test_2314	0
ger_test_2315	0
ger_test_2316	0
ger_test_2317	0
ger_test_2318	0
ger_test_2319	0
ger_test_2320	0
ger_test_2321	0
ger_test_2322	0
ger_test_2323	0
ger_test_2324	0
ger_test_2325	0
ger_test_2326	0
ger_test_2327	0
ger_test_2328	0
ger_test_2329	0
ger_test_2330	0
ger_test_2331	0
ger_test_2332	0
ger_test_2333	0
ger_test_2334	0
ger_test_2335	0
ger_test_2336	0
ger_test_2337	0
ger_test_2338	0
ger_test_2339	0
ger_test_2340	0
ger_test_2341	0
ger_test_2342	0
ger_test_2343	0
ger_test_2344	0
ger_test_2345	0
ger_test_2346	0
ger_test_2347	0
ger_test_2348	0
ger_test_2349	0
ger_test_2350	0
ger_test_2351	0
ger_test_2352	0
ger_test_2353	0
ger_test_2354	0
ger_test_2355	0
ger_test_2356	0
ger_test_2357	0
ger_test_2358	0
ger_test_2359	0
ger_test_2360	0
ger_test_2361	0
ger_test_2362	0
ger_test_2363	0
ger_test_2364	0
ger_test_2365	0
ger_test_2366	0
ger_test_2367	0
ger_test_2368	0
ger_test_2369	0
ger_test_2370	0
ger_test_2371	0
ger_test_2372	0
ger_test_2373	0
ger_test_2374	0
ger_test_2375	0
ger_test_2376	0
ger_test_2377	0
ger_test_2378	0
ger_test_2379	0
ger_test_2380	0
ger_test_2381	0
ger_test_2382	0
ger_test_2383	0
ger_test_2384	0
ger_test_2385	0
ger_test_2386	0
ger_test_2387	0
ger_test_2388	0
ger_test_2389	0
ger_test_2390	0
ger_test_2391	0
ger_test_2392	0
ger_test_2393	0
ger_test_2394	0
ger_test_2395	0
ger_test_2396	0
ger_test_2397	0
ger_test_2398	0
ger_test_2399	0
ger_test_2400	0
ger_test_2401	0
ger_test_2402	0
ger_test_2403	0
ger_test_2404	0
ger_test_2405	0
ger_test_2406	0
ger_test_2407	0
ger_test_2408	0
ger_test_2409	0
ger_test_2410	0
ger_test_2411	0
ger_test_2412	0
ger_test_2413	0
ger_test_2414	0
ger_test_2415	0
ger_test_2416	0
ger_test_2417	0
ger_test_2418	0
ger_test_2419	0
ger_test_2420	0
ger_test_2421	0
ger_test_2422	0
ger_test_2423	0
ger_test_2424	0
ger_test_2425	0
ger_test_2426	0
ger_test_2427	0
ger_test_2428	0
ger_test_2429	0
ger_test_2430	0
ger_test_2431	0
ger_test_2432	0
ger_test_2433	0
ger_test_2434	0
ger_test_2435	0
ger_test_2436	0
ger_test_2437	0
ger_test_2438	0
ger_test_2439	0
ger_test_2440	0
ger_test_2441	0
ger_test_2442	0
ger_test_2443	0
ger_test_2444	0
ger_test_2445	0
ger_test_2446	0
ger_test_2447	0
ger_test_2448	0
ger_test_2449	0
ger_test_2450	0
ger_test_2451	0
ger_test_2452	0
ger_test_2453	0
ger_test_2454	0
ger_test_2455	0
ger_test_2456	0
ger_test_2457	0
ger_test_2458	0
ger_test_2459	0
ger_test_2460	0
ger_test_2461	0
ger_test_2462	0
ger_test_2463	0
ger_test_2464	0
ger_test_2465	0
ger_test_2466	0
ger_test_2467	0
ger_test_2468	0
ger_test_2469	0
ger_test_2470	0
ger_test_2471	0
ger_test_2472	0
ger_test_2473	0
ger_test_2474	0
ger_test_2475	0
ger_test_2476	0
ger_test_2477	0
ger_test_2478	0
ger_test_2479	0
ger_test_2480	0
ger_test_2481	0
ger_test_2482	0
ger_test_2483	0
ger_test_2484	0
ger_test_2485	0
ger_test_2486	0
ger_test_2487	0
ger_test_2488	0
ger_test_2489	0
ger_test_2490	0
ger_test_2491	0
ger_test_2492	0
ger_test_2493	0
ger_test_2494	0
ger_test_2495	0
ger_test_2496	0
ger_test_2497	0
ger_test_2498	0
ger_test_2499	0
ger_test_2500	0
ger_test_2501	0
ger_test_2502	0
ger_test_2503	0
ger_test_2504	0
ger_test_2505	0
ger_test_2506	0
ger_test_2507	0
ger_test_2508	0
ger_test_2509	0
ger_test_2510	0
ger_test_2511	0
ger_test_2512	0
ger_test_2513	0
ger_test_2514	0
ger_test_2515	0
ger_test_2516	0
ger_test_2517	0
ger_test_2518	0
ger_test_2519	0
ger_test_2520	0
ger_test_2521	0
ger_test_2522	0
ger_test_2523	0
ger_test_2524	0
ger_test_2525	0
ger_test_2526	0
ger_test_2527	0
ger_test_2528	0
ger_test_2529	0
ger_test_2530	0
ger_test_2531	0
ger_test_2532	0
ger_test_2533	1
ger_test_2534	0
ger_test_2535	0
ger_test_2536	0
ger_test_2537	0
ger_test_2538	0
ger_test_2539	0
ger_test_2540	0
ger_test_2541	0
ger_test_2542	0
ger_test_2543	0
ger_test_2544	0
ger_test_2545	0
ger_test_2546	0
ger_test_2547	0
ger_test_2548	0
ger_test_2549	0
ger_test_2550	0
ger_test_2551	0
ger_test_2552	0
ger_test_2553	0
ger_test_2554	0
ger_test_2555	0
ger_test_2556	0
ger_test_2557	0
ger_test_2558	0
ger_test_2559	0
ger_test_2560	0
ger_test_2561	0
ger_test_2562	0
ger_test_2563	0
ger_test_2564	0
ger_test_2565	1
ger_test_2566	0
ger_test_2567	0
ger_test_2568	0
ger_test_2569	0
ger_test_2570	0
ger_test_2571	0
ger_test_2572	0
ger_test_2573	0
ger_test_2574	0
ger_test_2575	0
ger_test_2576	0
ger_test_2577	0
ger_test_2578	0
ger_test_2579	0
ger_test_2580	0
ger_test_2581	0
ger_test_2582	0
ger_test_2583	0
ger_test_2584	0
ger_test_2585	0
ger_test_2586	0
ger_test_2587	0
ger_test_2588	0
ger_test_2589	0
ger_test_2590	0
ger_test_2591	0
ger_test_2592	0
ger_test_2593	0
ger_test_2594	0
ger_test_2595	0
ger_test_2596	0
ger_test_2597	0
ger_test_2598	0
ger_test_2599	0
ger_test_2600	0
ger_test_2601	0
ger_test_2602	0
ger_test_2603	0
ger_test_2604	0
ger_test_2605	0
ger_test_2606	0
ger_test_2607	0
ger_test_2608	0
ger_test_2609	0
ger_test_2610	0
ger_test_2611	0
ger_test_2612	0
ger_test_2613	0
ger_test_2614	0
ger_test_2615	0
ger_test_2616	0
ger_test_2617	0
ger_test_2618	0
ger_test_2619	0
ger_test_2620	0
ger_test_2621	0
ger_test_2622	0
ger_test_2623	0
ger_test_2624	0
ger_test_2625	0
ger_test_2626	0
ger_test_2627	0
ger_test_2628	0
ger_test_2629	0
ger_test_2630	0
ger_test_2631	0
ger_test_2632	0
ger_test_2633	0
ger_test_2634	0
ger_test_2635	0
ger_test_2636	0
ger_test_2637	0
ger_test_2638	0
ger_test_2639	0
ger_test_2640	0
ger_test_2641	0
